TimeStamp,Pressure,Temperature,Conductivity,WaterLevel (cm above logger),Water level (cm bgs),,,Logger to ground surface (inferred from data): 200cm
2015-07-24 15:00:00,765.05,10.173,,111.7262753,76.02047556,,,
2015-07-24 16:00:00,771.583,10.147,,118.2594558,75.78729505,,,
2015-07-24 17:00:00,773.858,10.147,,120.5346363,76.19511454,,,
2015-07-24 18:00:00,775.258,10.147,,121.9348168,76.83693403,,,
2015-07-24 19:00:00,776.483,10.147,,123.1599973,77.41975352,,,
2015-07-24 20:00:00,777.125,10.147,,123.8021778,78.46957301,,,
2015-07-24 21:00:00,777.3,10.147,,123.9773583,79.0523925,,,
2015-07-24 22:00:00,777.533,10.147,,124.2105388,79.69421199,,,
2015-07-24 23:00:00,777.708,10.147,,124.3857193,79.86903148,,,
2015-07-25 00:00:00,777.3,10.147,,123.9778998,79.46085097,,,
2015-07-25 01:00:00,776.717,10.147,,123.3950804,79.05167046,,,
2015-07-25 02:00:00,776.483,10.147,,123.1612609,78.46848995,,,
2015-07-25 03:00:00,776.075,10.14,,122.7534414,78.46830944,,,
2015-07-25 04:00:00,775.492,10.14,,122.1706219,78.23512893,,,
2015-07-25 05:00:00,775.667,10.14,,122.3458024,78.23494842,,,
2015-07-25 06:00:00,776.308,10.14,,122.9869829,78.46776791,,,
2015-07-25 07:00:00,776.483,10.14,,123.1621634,78.8755874,,,
2015-07-25 08:00:00,777.125,10.14,,123.8043439,79.05040689,,,
2015-07-25 09:00:00,777.3,10.14,,123.9795244,79.69222638,,,
2015-07-25 10:00:00,777.533,10.14,,124.212705,79.45904587,,,
2015-07-25 11:00:00,777.125,10.14,,123.8048855,79.04986536,,,
2015-07-25 12:00:00,776.483,10.14,,123.163066,79.04968485,,,
2015-07-25 13:00:00,775.9,10.14,,122.5802465,78.64150434,,,
2015-07-25 14:00:00,774.85,10.14,,121.530427,77.82432383,,,
2015-07-25 15:00:00,774.267,10.14,,120.9476075,77.82414332,,,
2015-07-25 16:00:00,773.625,10.14,,120.305788,77.64896281,,,
2015-07-25 17:00:00,773.45,10.14,,120.1309685,77.6487823,,,
2015-07-25 18:00:00,773.858,10.14,,120.539149,78.05760179,,,
2015-07-25 19:00:00,774.267,10.133,,120.9483295,78.87342128,,,
2015-07-25 20:00:00,774.85,10.133,,121.5315101,79.69024077,,,
2015-07-25 21:00:00,774.85,10.133,,121.5316906,80.50706026,,,
2015-07-25 22:00:00,775.083,10.133,,121.7648711,80.73987975,,,
2015-07-25 23:00:00,775.083,10.133,,121.7650516,80.91469924,,,
2015-07-26 00:00:00,774.85,10.133,,121.5322321,80.73951873,,,
2015-07-26 01:00:00,774.442,10.133,,121.1244126,80.50633822,,,
2015-07-26 02:00:00,774.267,10.133,,120.9495931,79.92215771,,,
2015-07-26 03:00:00,773.625,10.133,,120.3077736,79.2809772,,,
2015-07-26 04:00:00,773.858,10.133,,120.5409541,79.10579669,,,
2015-07-26 05:00:00,774.267,10.133,,120.9501346,79.10561618,,,
2015-07-26 06:00:00,774.267,10.133,,120.9503152,79.28043567,,,
2015-07-26 07:00:00,774.675,10.133,,121.3584957,79.68825516,,,
2015-07-26 08:00:00,775.492,10.133,,122.1756762,79.68807465,,,
2015-07-26 09:00:00,775.492,10.133,,122.1758567,80.09589414,,,
2015-07-26 10:00:00,775.667,10.133,,122.3510372,80.32971363,,,
2015-07-26 11:00:00,775.667,10.133,,122.3512177,79.86253312,,,
2015-07-26 12:00:00,775.258,10.133,,121.9423982,79.68735261,,,
2015-07-26 13:00:00,774.442,10.127,,121.1265787,79.27917209,,,
2015-07-26 14:00:00,773.625,10.127,,120.3097592,78.86999158,,,
2015-07-26 15:00:00,772.808,10.127,,119.4929397,78.46181107,,,
2015-07-26 16:00:00,772.575,10.127,,119.2601203,78.63663056,,,
2015-07-26 17:00:00,772.4,10.127,,119.0853008,78.63645005,,,
2015-07-26 18:00:00,772.575,10.127,,119.2604813,79.27826954,,,
2015-07-26 19:00:00,772.808,10.127,,119.4936618,80.09408903,,,
2015-07-26 20:00:00,773.392,10.127,,120.0778423,81.08590852,,,
2015-07-26 21:00:00,774.033,10.127,,120.7190228,81.90272801,,,
2015-07-26 22:00:00,774.208,10.127,,120.8942033,82.1355475,,,
2015-07-26 23:00:00,774.208,10.127,,120.8943838,82.13536699,,,
2015-07-27 00:00:00,774.033,10.127,,120.7195643,81.72718648,,,
2015-07-27 01:00:00,773.625,10.12,,120.3117448,81.08500597,,,
2015-07-27 02:00:00,773.625,10.12,,120.3119254,80.67682546,,,
2015-07-27 03:00:00,773.217,10.12,,119.9041059,80.50164495,,,
2015-07-27 04:00:00,772.983,10.127,,119.6702864,80.50146444,,,
2015-07-27 05:00:00,773.45,10.12,,120.1374669,80.67628393,,,
2015-07-27 06:00:00,773.625,10.12,,120.3126474,81.08410342,,,
2015-07-27 07:00:00,774.033,10.12,,120.7208279,81.08392291,,,
2015-07-27 08:00:00,774.442,10.12,,121.1300084,81.4917424,,,
2015-07-27 09:00:00,774.85,10.12,,121.5381889,81.72556189,,,
2015-07-27 10:00:00,774.675,10.12,,121.3633694,81.72538138,,,
2015-07-27 11:00:00,774.675,10.12,,121.3635499,81.90020087,,,
2015-07-27 12:00:00,774.033,10.12,,120.7217305,81.31602036,,,
2015-07-27 13:00:00,773.217,10.12,,119.905911,80.67483985,,,
2015-07-27 14:00:00,772.225,10.12,,118.9140915,80.67465934,,,
2015-07-27 15:00:00,771.408,10.12,,118.097272,80.09047883,,,
2015-07-27 16:00:00,771.175,10.12,,117.8644525,80.09029832,,,
2015-07-27 17:00:00,771.175,10.12,,117.864633,80.26511781,,,
2015-07-27 18:00:00,771.583,10.12,,118.2728135,80.6739373,,,
2015-07-27 19:00:00,772.225,10.113,,118.914994,81.48975679,,,
2015-07-27 20:00:00,772.633,10.113,,119.3231745,82.30657628,,,
2015-07-27 21:00:00,772.808,10.113,,119.498355,83.12339577,,,
2015-07-27 22:00:00,772.808,10.113,,119.4985356,83.35621526,,,
2015-07-27 23:00:00,772.633,10.113,,119.3237161,83.35603475,,,
2015-07-28 00:00:00,772.225,10.113,,118.9158966,82.94785424,,,
2015-07-28 01:00:00,772.225,10.113,,118.9160771,82.53867373,,,
2015-07-28 02:00:00,771.817,10.113,,118.5082576,82.13049322,,,
2015-07-28 03:00:00,771.583,10.113,,118.2744381,81.72231271,,,
2015-07-28 04:00:00,771.583,10.113,,118.2746186,81.4881322,,,
2015-07-28 05:00:00,771.408,10.113,,118.0997991,81.72195169,,,
2015-07-28 06:00:00,771.992,10.113,,118.6839796,81.89677118,,,
2015-07-28 07:00:00,772.633,10.113,,119.3251601,82.30459067,,,
2015-07-28 08:00:00,772.633,10.113,,119.3253407,82.53741016,,,
2015-07-28 09:00:00,773.217,10.113,,119.9095212,82.71222965,,,
2015-07-28 10:00:00,773.217,10.107,,119.9097017,82.71204914,,,
2015-07-28 11:00:00,773.042,10.113,,119.7348822,82.53686863,,,
2015-07-28 12:00:00,772.633,10.107,,119.3260627,82.12868812,,,
2015-07-28 13:00:00,771.817,10.107,,118.5102432,82.12850761,,,
2015-07-28 14:00:00,771,10.107,,117.6934237,81.7203271,,,
2015-07-28 15:00:00,770.183,10.107,,116.8766042,81.07814659,,,
2015-07-28 16:00:00,769.95,10.107,,116.6437847,80.66996608,,,
2015-07-28 17:00:00,769.95,10.107,,116.6439652,81.07778557,,,
2015-07-28 18:00:00,770.358,10.107,,117.0521458,81.31060506,,,
2015-07-28 19:00:00,770.767,10.107,,117.4613263,81.71942455,,,
2015-07-28 20:00:00,771.175,10.107,,117.8695068,82.53524404,,,
2015-07-28 21:00:00,771.583,10.107,,118.2776873,83.11906353,,,
2015-07-28 22:00:00,771.817,10.107,,118.5118678,83.75988302,,,
2015-07-28 23:00:00,771.583,10.107,,118.2780483,83.75970251,,,
2015-07-29 00:00:00,771.408,10.107,,118.1032288,83.526522,,,
2015-07-29 01:00:00,771,10.107,,117.6954093,83.35134149,,,
2015-07-29 02:00:00,770.767,10.107,,117.4625898,82.53416098,,,
2015-07-29 03:00:00,770.592,10.107,,117.2877703,82.12598047,,,
2015-07-29 04:00:00,770.592,10.107,,117.2879509,81.71779996,,,
2015-07-29 05:00:00,770.767,10.1,,117.4631314,81.89261945,,,
2015-07-29 06:00:00,771.175,10.107,,117.8713119,81.48343894,,,
2015-07-29 07:00:00,771.175,10.1,,117.8714924,81.89225843,,,
2015-07-29 08:00:00,771.583,10.1,,118.2796729,82.30007792,,,
2015-07-29 09:00:00,772.225,10.1,,118.9218534,82.70789741,,,
2015-07-29 10:00:00,772.633,10.1,,119.3300339,82.5327169,,,
2015-07-29 11:00:00,772.225,10.1,,118.9222144,82.53253639,,,
2015-07-29 12:00:00,771.992,10.1,,118.6893949,82.12435588,,,
2015-07-29 13:00:00,771.583,10.1,,118.2805755,81.48217537,,,
2015-07-29 14:00:00,770.767,10.1,,117.464756,81.30699486,,,
2015-07-29 15:00:00,770.183,10.1,,116.8809365,80.66581435,,,
2015-07-29 16:00:00,769.542,10.1,,116.240117,80.89863384,,,
2015-07-29 17:00:00,769.542,10.1,,116.2402975,81.30645333,,,
2015-07-29 18:00:00,769.775,10.1,,116.473478,82.12327282,,,
2015-07-29 19:00:00,769.95,10.1,,116.6486585,82.70609231,,,
2015-07-29 20:00:00,770.767,10.1,,117.465839,83.5229118,,,
2015-07-29 21:00:00,771.175,10.093,,117.8740195,84.57273129,,,
2015-07-29 22:00:00,771.583,10.093,,118.2822,85.15555078,,,
2015-07-29 23:00:00,771.408,10.093,,118.1073806,84.98037027,,,
2015-07-30 00:00:00,771.817,10.093,,118.5165611,84.16418976,,,
2015-07-30 01:00:00,771.408,10.093,,118.1077416,83.75500925,,,
2015-07-30 02:00:00,771,10.093,,117.6999221,83.11382874,,,
2015-07-30 03:00:00,770.592,10.093,,117.2921026,82.93864823,,,
2015-07-30 04:00:00,770.767,10.093,,117.4672831,82.52946772,,,
2015-07-30 05:00:00,770.767,10.093,,117.4674636,82.93828721,,,
2015-07-30 06:00:00,771.175,10.093,,117.8756441,82.9381067,,,
2015-07-30 07:00:00,771.817,10.093,,118.5178246,83.34592619,,,
2015-07-30 08:00:00,771.992,10.093,,118.6930051,83.52074568,,,
2015-07-30 09:00:00,772.633,10.093,,119.3341857,84.33756517,,,
2015-07-30 10:00:00,772.4,10.093,,119.1013662,84.33738466,,,
2015-07-30 11:00:00,771.992,10.093,,118.6935467,84.74520415,,,
2015-07-30 12:00:00,771.175,10.093,,117.8767272,84.33702364,,,
2015-07-30 13:00:00,770.592,10.093,,117.2939077,84.16184313,,,
2015-07-30 14:00:00,769.775,10.093,,116.4770882,83.92766261,,,
2015-07-30 15:00:00,768.725,10.093,,115.4272687,83.5194821,,,
2015-07-30 16:00:00,768.142,10.093,,114.8444492,83.11130159,,,
2015-07-30 17:00:00,768.317,10.087,,115.0196297,83.11112108,,,
2015-07-30 18:00:00,769.133,10.087,,115.8358102,83.75194057,,,
2015-07-30 19:00:00,769.542,10.087,,116.2449908,84.16076006,,,
2015-07-30 20:00:00,770.183,10.087,,116.8861713,84.97657955,,,
2015-07-30 21:00:00,770.358,10.087,,117.0613518,85.56039904,,,
2015-07-30 22:00:00,770.767,10.087,,117.4705323,85.96821853,,,
2015-07-30 23:00:00,770.358,10.087,,117.0617128,86.20103802,,,
2015-07-31 00:00:00,770.358,10.087,,117.0618933,85.79285751,,,
2015-07-31 01:00:00,769.95,10.087,,116.6540738,85.150677,,,
2015-07-31 02:00:00,769.775,10.087,,116.4792543,84.74249649,,,
2015-07-31 03:00:00,768.958,10.087,,115.6624348,84.33431598,,,
2015-07-31 04:00:00,768.958,10.087,,115.6626153,83.92513547,,,
2015-07-31 05:00:00,768.55,10.087,,115.2547959,83.92495496,,,
2015-07-31 06:00:00,768.958,10.087,,115.6629764,84.33377445,,,
2015-07-31 07:00:00,769.133,10.087,,115.8381569,84.74159394,,,
2015-07-31 08:00:00,769.367,10.087,,116.0723374,85.14941343,,,
2015-07-31 09:00:00,769.775,10.087,,116.4805179,85.55823292,,,
2015-07-31 10:00:00,770.183,10.08,,116.8886984,85.79105241,,,
2015-07-31 11:00:00,770.183,10.08,,116.8888789,85.7908719,,,
2015-07-31 12:00:00,769.542,10.08,,116.2480594,85.38269139,,,
2015-07-31 13:00:00,769.133,10.08,,115.8392399,85.14851088,,,
2015-07-31 14:00:00,768.317,10.08,,115.0234204,84.74033037,,,
2015-07-31 15:00:00,767.733,10.08,,114.439601,84.33214986,,,
2015-07-31 16:00:00,767.325,10.08,,114.0317815,84.33196935,,,
2015-07-31 17:00:00,767.092,10.08,,113.798962,84.33178884,,,
2015-07-31 18:00:00,767.5,10.08,,114.2071425,84.73960833,,,
2015-07-31 19:00:00,768.142,10.08,,114.849323,85.55642782,,,
2015-07-31 20:00:00,768.55,10.08,,115.2575035,85.78924731,,,
2015-07-31 21:00:00,768.958,10.08,,115.665684,86.6060668,,,
2015-07-31 22:00:00,769.367,10.08,,116.0748645,87.01388629,,,
2015-07-31 23:00:00,769.367,10.08,,116.075045,87.01370578,,,
2015-08-01 00:00:00,768.958,10.08,,115.6662255,87.01352527,,,
2015-08-01 01:00:00,768.55,10.08,,115.2584061,86.78034476,,,
2015-08-01 02:00:00,768.142,10.08,,114.8505866,86.37116425,,,
2015-08-01 03:00:00,767.733,10.08,,114.4417671,85.96298374,,,
2015-08-01 04:00:00,767.5,10.08,,114.2089476,85.55480323,,,
2015-08-01 05:00:00,767.5,10.073,,114.2091281,85.78762272,,,
2015-08-01 06:00:00,767.908,10.08,,114.6173086,85.78744221,,,
2015-08-01 07:00:00,768.142,10.073,,114.8514891,85.9622617,,,
2015-08-01 08:00:00,768.55,10.073,,115.2596696,86.37008119,,,
2015-08-01 09:00:00,768.958,10.073,,115.6678501,87.01190068,,,
2015-08-01 10:00:00,768.958,10.073,,115.6680306,87.01172017,,,
2015-08-01 11:00:00,768.958,10.073,,115.6682112,86.77853966,,,
2015-08-01 12:00:00,768.55,10.073,,115.2603917,86.36935915,,,
2015-08-01 13:00:00,767.733,10.073,,114.4435722,85.96117864,,,
2015-08-01 14:00:00,767.5,10.073,,114.2107527,85.78599813,,,
2015-08-01 15:00:00,766.683,10.073,,113.3939332,85.78581762,,,
2015-08-01 16:00:00,766.275,10.073,,112.9861137,85.78563711,,,
2015-08-01 17:00:00,766.275,10.073,,112.9862942,85.9604566,,,
2015-08-01 18:00:00,766.275,10.073,,112.9864747,86.19327609,,,
2015-08-01 19:00:00,766.508,10.073,,113.2196552,87.01009558,,,
2015-08-01 20:00:00,766.917,10.073,,113.6288357,87.59291507,,,
2015-08-01 21:00:00,767.325,10.073,,114.0370163,88.00173456,,,
2015-08-01 22:00:00,767.733,10.073,,114.4451968,88.64255405,,,
2015-08-01 23:00:00,767.5,10.067,,114.2123773,88.64237354,,,
2015-08-02 00:00:00,767.5,10.073,,114.2125578,88.40919303,,,
2015-08-02 01:00:00,767.325,10.067,,114.0377383,87.82601252,,,
2015-08-02 02:00:00,766.917,10.073,,113.6299188,87.18383201,,,
2015-08-02 03:00:00,766.275,10.073,,112.9880993,86.6006515,,,
2015-08-02 04:00:00,766.275,10.067,,112.9882798,86.36647099,,,
2015-08-02 05:00:00,766.508,10.067,,113.2214603,86.60029048,,,
2015-08-02 06:00:00,766.917,10.067,,113.6306408,86.77510997,,,
2015-08-02 07:00:00,767.325,10.067,,114.0388214,87.18292946,,,
2015-08-02 08:00:00,767.5,10.067,,114.2140019,87.41574895,,,
2015-08-02 09:00:00,767.5,10.067,,114.2141824,87.99956844,,,
2015-08-02 10:00:00,767.5,10.067,,114.2143629,88.23238793,,,
2015-08-02 11:00:00,767.325,10.067,,114.0395434,88.23220742,,,
2015-08-02 12:00:00,767.092,10.067,,113.8067239,87.82402691,,,
2015-08-02 13:00:00,766.275,10.067,,112.9899044,87.5898464,,,
2015-08-02 14:00:00,765.692,10.067,,112.4070849,87.18166589,,,
2015-08-02 15:00:00,765.283,10.067,,111.9982654,87.18148538,,,
2015-08-02 16:00:00,764.642,10.067,,111.357446,87.00630487,,,
2015-08-02 17:00:00,764.642,10.067,,111.3576265,87.18112436,,,
2015-08-02 18:00:00,764.875,10.067,,111.590807,87.58894385,,,
2015-08-02 19:00:00,765.458,10.067,,112.1739875,87.99776334,,,
2015-08-02 20:00:00,766.1,10.067,,112.816168,88.81358283,,,
2015-08-02 21:00:00,766.683,10.06,,113.3993485,89.45540232,,,
2015-08-02 22:00:00,766.917,10.06,,113.633529,90.03822181,,,
2015-08-02 23:00:00,766.683,10.06,,113.3997095,90.0380413,,,
2015-08-03 00:00:00,766.508,10.067,,113.22489,89.45486079,,,
2015-08-03 01:00:00,766.1,10.06,,112.8170705,88.81268028,,,
2015-08-03 02:00:00,765.867,10.06,,112.5842511,88.22949977,,,
2015-08-03 03:00:00,765.283,10.06,,112.0004316,87.82131926,,,
2015-08-03 04:00:00,765.05,10.06,,111.7676121,87.17913875,,,
2015-08-03 05:00:00,765.05,10.06,,111.7677926,87.41195824,,,
2015-08-03 06:00:00,765.458,10.06,,112.1759731,87.58677773,,,
2015-08-03 07:00:00,765.692,10.06,,112.4101536,87.82059722,,,
2015-08-03 08:00:00,766.1,10.06,,112.8183341,88.22841671,,,
2015-08-03 09:00:00,766.1,10.06,,112.8185146,88.4032362,,,
2015-08-03 10:00:00,766.275,10.06,,112.9936951,88.63605569,,,
2015-08-03 11:00:00,766.1,10.06,,112.8188756,88.63587518,,,
2015-08-03 12:00:00,765.692,10.06,,112.4110562,87.99469467,,,
2015-08-03 13:00:00,765.283,10.06,,112.0022367,87.58551416,,,
2015-08-03 14:00:00,764.467,10.06,,111.1864172,87.00233365,,,
2015-08-03 15:00:00,763.825,10.06,,110.5445977,87.00215313,,,
2015-08-03 16:00:00,763.242,10.06,,109.9617782,86.59397262,,,
2015-08-03 17:00:00,763.242,10.053,,109.9619587,86.76879211,,,
2015-08-03 18:00:00,763.825,10.053,,110.5451392,87.4096116,,,
2015-08-03 19:00:00,764.467,10.053,,111.1873197,87.99343109,,,
2015-08-03 20:00:00,765.05,10.053,,111.7705002,89.04325058,,,
2015-08-03 21:00:00,765.458,10.053,,112.1786807,89.45107007,,,
2015-08-03 22:00:00,766.1,10.053,,112.8208613,89.85888956,,,
2015-08-03 23:00:00,765.867,10.053,,112.5880418,89.62570905,,,
2015-08-04 00:00:00,765.692,10.053,,112.4132223,88.80852854,,,
2015-08-04 01:00:00,765.458,10.053,,112.1794028,88.40034803,,,
2015-08-04 02:00:00,765.05,10.053,,111.7715833,87.81716752,,,
2015-08-04 03:00:00,764.875,10.053,,111.5967638,87.17498701,,,
2015-08-04 04:00:00,764.642,10.053,,111.3639443,86.9998065,,,
2015-08-04 05:00:00,764.642,10.053,,111.3641248,87.40762599,,,
2015-08-04 06:00:00,765.283,10.053,,112.0053053,87.40744548,,,
2015-08-04 07:00:00,765.692,10.053,,112.4144858,87.99126497,,,
2015-08-04 08:00:00,766.275,10.053,,112.9976664,88.39908446,,,
2015-08-04 09:00:00,766.275,10.053,,112.9978469,88.80690395,,,
2015-08-04 10:00:00,766.683,10.053,,113.4060274,88.80672344,,,
2015-08-04 11:00:00,766.508,10.053,,113.2312079,88.63154293,,,
2015-08-04 12:00:00,765.867,10.053,,112.5903884,88.22336242,,,
2015-08-04 13:00:00,765.283,10.053,,112.0065689,87.99018191,,,
2015-08-04 14:00:00,764.233,10.053,,110.9567494,87.8150014,,,
2015-08-04 15:00:00,763.825,10.047,,110.5489299,87.17282089,,,
2015-08-04 16:00:00,763.417,10.047,,110.1411104,86.76464038,,,
2015-08-04 17:00:00,763.65,10.047,,110.3742909,86.76445987,,,
2015-08-04 18:00:00,764.467,10.053,,111.1914715,87.40527936,,,
2015-08-04 19:00:00,764.875,10.047,,111.599652,87.81409885,,,
2015-08-04 20:00:00,765.458,10.047,,112.1828325,89.03891834,,,
2015-08-04 21:00:00,766.1,10.047,,112.825013,89.85473783,,,
2015-08-04 22:00:00,766.275,10.047,,113.0001935,90.26355732,,,
2015-08-04 23:00:00,765.867,10.047,,112.592374,90.43837681,,,
2015-08-05 00:00:00,765.867,10.047,,112.5925545,90.0291963,,,
2015-08-05 01:00:00,765.283,10.047,,112.008735,89.44601579,,,
2015-08-05 02:00:00,764.875,10.047,,111.6009155,88.80383528,,,
2015-08-05 03:00:00,764.467,10.047,,111.193096,88.39565477,,,
2015-08-05 04:00:00,764.467,10.047,,111.1932766,88.22047426,,,
2015-08-05 05:00:00,764.642,10.047,,111.3684571,88.39529375,,,
2015-08-05 06:00:00,765.05,10.047,,111.7766376,89.03711324,,,
2015-08-05 07:00:00,765.283,10.047,,112.0098181,89.44493273,,,
2015-08-05 08:00:00,765.458,10.047,,112.1849986,90.02775222,,,
2015-08-05 09:00:00,766.1,10.047,,112.8271791,90.43657171,,,
2015-08-05 10:00:00,766.508,10.04,,113.2353596,90.4363912,,,
2015-08-05 11:00:00,766.508,10.047,,113.2355401,90.43621069,,,
2015-08-05 12:00:00,765.867,10.047,,112.5947206,90.43603018,,,
2015-08-05 13:00:00,765.458,10.04,,112.1859011,89.61884967,,,
2015-08-05 14:00:00,764.233,10.04,,110.9610817,89.21066916,,,
2015-08-05 15:00:00,763.417,10.04,,110.1452622,89.03548865,,,
2015-08-05 16:00:00,763.008,10.04,,109.7364427,88.80130814,,,
2015-08-05 17:00:00,762.833,10.047,,109.5616232,89.21012763,,,
2015-08-05 18:00:00,763.242,10.04,,109.9708037,89.85094712,,,
2015-08-05 19:00:00,763.825,10.04,,110.5539842,90.43476661,,,
2015-08-05 20:00:00,764.467,10.04,,111.1961647,91.0755861,,,
2015-08-05 21:00:00,764.875,10.04,,111.6043452,91.65940559,,,
2015-08-05 22:00:00,765.05,10.04,,111.7795257,91.89222508,,,
2015-08-05 23:00:00,764.875,10.04,,111.6047062,90.25904457,,,
2015-08-06 00:00:00,764.233,10.04,,110.9628868,90.66686406,,,
2015-08-06 01:00:00,763.825,10.04,,110.5550673,90.43368355,,,
2015-08-06 02:00:00,763.242,10.04,,109.9722478,90.25850304,,,
2015-08-06 03:00:00,762.833,10.04,,109.5634283,90.02432253,,,
2015-08-06 04:00:00,762.833,10.04,,109.5636088,89.61614202,,,
2015-08-06 05:00:00,762.833,10.04,,109.5637893,90.02396151,,,
2015-08-06 06:00:00,762.833,10.04,,109.5639698,90.257781,,,
2015-08-06 07:00:00,763.65,10.04,,110.3811503,90.66560049,,,
2015-08-06 08:00:00,764.058,10.033,,110.7893308,91.07341998,,,
2015-08-06 09:00:00,764.233,10.033,,110.9645114,91.24823947,,,
2015-08-06 10:00:00,764.467,10.033,,111.1986919,91.24805896,,,
2015-08-06 11:00:00,764.058,10.033,,110.7898724,91.24787845,,,
2015-08-06 12:00:00,763.417,10.033,,110.1490529,91.07269794,,,
2015-08-06 13:00:00,762.833,10.033,,109.5652334,90.66451743,,,
2015-08-06 14:00:00,762.192,10.033,,108.9244139,90.43133692,,,
2015-08-06 15:00:00,761.608,10.033,,108.3405944,90.02215641,,,
2015-08-06 16:00:00,761.375,10.033,,108.1077749,90.2559759,,,
2015-08-06 17:00:00,763.008,10.033,,109.7409554,90.25579539,,,
2015-08-06 18:00:00,762.6,10.033,,109.3331359,90.83861488,,,
2015-08-06 19:00:00,762.833,10.033,,109.5663165,91.65543437,,,
2015-08-06 20:00:00,763.008,10.033,,109.741497,92.29625386,,,
2015-08-06 21:00:00,763.242,10.033,,109.9756775,92.47107335,,,
2015-08-06 22:00:00,763.65,10.033,,110.383858,93.11289284,,,
2015-08-06 23:00:00,763.242,10.033,,109.9760385,93.11271233,,,
2015-08-07 00:00:00,763.008,10.033,,109.742219,92.70453182,,,
2015-08-07 01:00:00,762.6,10.033,,109.3343995,91.88735131,,,
2015-08-07 02:00:00,762.192,10.033,,108.92658,91.4791708,,,
2015-08-07 03:00:00,762.017,10.033,,108.7517605,91.06999029,,,
2015-08-07 04:00:00,762.017,10.033,,108.751941,91.06980978,,,
2015-08-07 05:00:00,762.017,10.027,,108.7521216,90.83662927,,,
2015-08-07 06:00:00,762.192,10.033,,108.9273021,90.66144876,,,
2015-08-07 07:00:00,762.6,10.033,,109.3354826,91.06926825,,,
2015-08-07 08:00:00,762.833,10.027,,109.5686631,91.47808774,,,
2015-08-07 09:00:00,763.242,10.033,,109.9778436,91.65290723,,,
2015-08-07 10:00:00,763.008,10.027,,109.7440241,91.65272672,,,
2015-08-07 11:00:00,763.008,10.027,,109.7442046,91.65254621,,,
2015-08-07 12:00:00,762.425,10.027,,109.1613851,91.4773657,,,
2015-08-07 13:00:00,761.608,10.027,,108.3445656,91.06818519,,,
2015-08-07 14:00:00,760.967,10.027,,107.7037461,90.83500468,,,
2015-08-07 15:00:00,760.792,10.027,,107.5289267,90.65982416,,,
2015-08-07 16:00:00,760.15,10.027,,106.8871072,90.65964365,,,
2015-08-07 17:00:00,760.15,10.027,,106.8872877,91.06746314,,,
2015-08-07 18:00:00,760.558,10.027,,107.2954682,91.88428263,,,
2015-08-07 19:00:00,761.375,10.027,,108.1126487,92.29210212,,,
2015-08-07 20:00:00,761.783,10.027,,108.5208292,93.10892161,,,
2015-08-07 21:00:00,762.192,10.027,,108.9300097,93.6917411,,,
2015-08-07 22:00:00,762.192,10.027,,108.9301902,93.51656059,,,
2015-08-07 23:00:00,762.425,10.027,,109.1633707,93.10838008,,,
2015-08-08 00:00:00,762.6,10.027,,109.3385512,92.70019957,,,
2015-08-08 01:00:00,762.192,10.02,,108.9307318,92.05801906,,,
2015-08-08 02:00:00,761.783,10.027,,108.5219123,91.64983855,,,
2015-08-08 03:00:00,761.608,10.02,,108.3470928,90.83265804,,,
2015-08-08 04:00:00,761.608,10.02,,108.3472733,90.42447753,,,
2015-08-08 05:00:00,761.608,10.027,,108.3474538,90.42429702,,,
2015-08-08 06:00:00,761.783,10.027,,108.5226343,90.42411651,,,
2015-08-08 07:00:00,762.192,10.027,,108.9318148,90.656936,,,
2015-08-08 08:00:00,762.425,10.02,,109.1649953,91.23975549,,,
2015-08-08 09:00:00,762.6,10.02,,109.3401758,92.05657498,,,
2015-08-08 10:00:00,762.6,10.02,,109.3403563,92.46439447,,,
2015-08-08 11:00:00,762.192,10.02,,108.9325369,92.46421396,,,
2015-08-08 12:00:00,761.375,10.02,,108.1157174,92.28903345,,,
2015-08-08 13:00:00,760.967,10.02,,107.7078979,92.05585294,,,
2015-08-08 14:00:00,760.15,10.02,,106.8910784,91.88067243,,,
2015-08-08 15:00:00,759.567,10.02,,106.3082589,91.88049192,,,
2015-08-08 16:00:00,759.742,10.02,,106.4834394,92.05531141,,,
2015-08-08 17:00:00,760.15,10.02,,106.8916199,92.4631309,,,
2015-08-08 18:00:00,760.558,10.02,,107.2998004,93.10495039,,,
2015-08-08 19:00:00,761.2,10.02,,107.9419809,94.09676988,,,
2015-08-08 20:00:00,761.608,10.02,,108.3501614,94.73758937,,,
2015-08-08 21:00:00,762.425,10.02,,109.167342,95.55440886,,,
2015-08-08 22:00:00,762.833,10.02,,109.5755225,95.96222835,,,
2015-08-08 23:00:00,762.833,10.02,,109.575703,95.55404784,,,
2015-08-09 00:00:00,762.833,10.02,,109.5758835,95.32086733,,,
2015-08-09 01:00:00,762.6,10.013,,109.343064,94.91168682,,,
2015-08-09 02:00:00,762.017,10.013,,108.7602445,94.50350631,,,
2015-08-09 03:00:00,761.2,10.013,,107.943425,93.6863258,,,
2015-08-09 04:00:00,760.792,10.013,,107.5356055,93.51114529,,,
2015-08-09 05:00:00,760.792,10.013,,107.535786,93.27796478,,,
2015-08-09 06:00:00,760.967,10.013,,107.7109665,93.51078427,,,
2015-08-09 07:00:00,761.2,10.013,,107.9441471,93.68560376,,,
