time	basinflow(1)	basingw(1)
42573.75	1374.21	1330.26
42573.79167	1370.86	1330.46
42573.83333	1367.21	1330.67
42573.875	1363.74	1330.87
42573.91667	1360.7	1331.08
42573.95833	1358.06	1331.28
42574	1355.82	1331.49
42574.04167	1353.95	1331.69
42574.08333	1352.43	1331.9
42574.125	1351.23	1332.1
42574.16667	1350.34	1332.31
42574.20833	1349.74	1332.51
42574.25	1349.4	1332.71
42574.29167	1349.32	1332.92
42574.33333	1349.47	1333.12
42574.375	1349.84	1333.33
42574.41667	1350.41	1333.53
42574.45833	1351.18	1333.73
42574.5	1352.1	1333.94
42574.54167	1352.78	1334.14
42574.58333	1352.81	1334.34
42574.625	1352.16	1334.54
42574.66667	1350.84	1334.75
42574.70833	1348.86	1334.95
42574.75	1346.28	1335.15
42574.79167	1343.15	1335.35
42574.83333	1339.72	1335.56
42574.875	1336.45	1335.76
42574.91667	1333.59	1335.96
42574.95833	1331.14	1336.16
42575	1329.06	1336.36
42575.04167	1327.35	1336.56
42575.08333	1325.98	1336.76
42575.125	1324.92	1336.97
42575.16667	1324.16	1337.17
42575.20833	1323.69	1337.37
42575.25	1323.47	1337.57
42575.29167	1323.51	1337.77
42575.33333	1323.78	1337.97
42575.375	1324.26	1338.17
42575.41667	1324.94	1338.37
42575.45833	1325.82	1338.57
42575.5	1326.84	1338.77
42575.54167	1327.74	1338.97
42575.58333	1328.15	1339.17
42575.625	1327.89	1339.37
42575.66667	1326.93	1339.57
42575.70833	1325.28	1339.76
42575.75	1322.99	1339.96
42575.79167	1320.15	1340.16
42575.83333	1316.95	1340.36
42575.875	1313.85	1340.56
42575.91667	1311.15	1340.76
42575.95833	1308.84	1340.95
42576	1306.9	1341.15
42576.04167	1305.32	1341.35
42576.08333	1304.07	1341.55
42576.125	1303.13	1341.74
42576.16667	1302.48	1341.94
42576.20833	1302.11	1342.14
42576.25	1302	1342.34
42576.29167	1302.12	1342.53
42576.33333	1302.48	1342.73
42576.375	1303.05	1342.92
42576.41667	1303.81	1343.12
